주유소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,위도,경도,상표구분명,대표자명,총직원수,데이터기준일자,제공기관코드,제공기관명
(주)삼표에너지 삼표주유소,경기도,부천시,경기도 부천시 원미구 부흥로 317 (중동),,,37.49480961,126.777929,GS,,,2024-08-06,3860000,경기도 부천시
씨앤에스유통(주) 송내드림주유소,경기도,부천시,경기도 부천시 원미구 상일로 42 (상동),,,37.49140894,126.7468355,SK,,,2024-08-06,3860000,경기도 부천시
좋은하루주유소,경기도,부천시,경기도 부천시 원미구 부흥로 32 (상동),,,37.49677134,126.7458539,GS,,,2024-08-06,3860000,경기도 부천시
부천하이웨이주유소,경기도,부천시,경기도 부천시 원미구 송내대로 369 (상동),,,37.51608661,126.760457,SK,,,2024-08-06,3860000,경기도 부천시
에이치디현대오일뱅크(주) 직영 중동대로셀프주유소,경기도,부천시,경기도 부천시 원미구 평천로 639 (약대동),,,37.51533406,126.7616020214,SK,,,2024-08-06,3860000,경기도 부천시
SK 이화주유소,경기도,부천시,경기도 부천시 원미구 부천로 207 (춘의동),,,37.5026332535,126.7865422,SK,,,2024-08-06,3860000,경기도 부천시
(주)동원석유,경기도,부천시,경기도 부천시 원미구 부흥로 182 (중동),,,37.4961560520,126.7627605,GS,,,2024-08-06,3860000,경기도 부천시
지에스칼텍스(주)부천고속주유소,경기도,부천시,경기도 부천시 오정구 신흥로 434 (내동),,,37.52234921,126.775922,GS,,,2024-08-06,3860000,경기도 부천시
KH에너지(주)직영 KH테크노주유소,경기도,부천시,경기도 부천시 오정구 석천로398번길 57 (삼정동),,,37.52387248,126.7709049479,GS,,,2024-08-06,3860000,경기도 부천시
SK에너지(주) 심곡주유소,경기도,부천시,경기도 부천시 원미구 신흥로 51 (심곡동),,,37.4884305737,126.7766012977,SK,,,2024-08-06,3860000,경기도 부천시
부강주유소,경기도,부천시,경기도 부천시 오정구 역곡로 458 (고강동),,,37.52547331,126.8162716,현대,,,2024-08-06,3860000,경기도 부천시
신화주유소,경기도,부천시,경기도 부천시 오정구 부천로478번길 5 (오정동),,,37.52655296,126.7827394,SK,,,2024-08-06,3860000,경기도 부천시
씨앤에스에너지(주) 소사본동주유소,경기도,부천시,경기도 부천시 소사구 경인로 402 (소사본동),,,37.48166665,126.8004307,SK,,,2024-08-06,3860000,경기도 부천시
럭키주유소,경기도,부천시,경기도 부천시 소사구 소사로 221 (소사본동),,,37.47796879,126.795311,기타,,,2024-08-06,3860000,경기도 부천시
태광주유소,경기도,부천시,경기도 부천시 원미구 신흥로 330 (약대동),,,37.51304103,126.7753905,SK,,,2024-08-06,3860000,경기도 부천시
남경주유소,경기도,부천시,경기도 부천시 오정구 오정로 191 (내동),,,37.5264537680,126.7817350101,SK,,,2024-08-06,3860000,경기도 부천시
(주)한석상사한석제일주유소,경기도,부천시,경기도 부천시 오정구 오정로 86 (삼정동),,,37.52504302,126.7698289,SK,,,2024-08-06,3860000,경기도 부천시
이화주유소,경기도,부천시,경기도 부천시 원미구 신흥로 19 (심곡동),,,37.48565718,126.7761011,기타,,,2024-08-06,3860000,경기도 부천시
한성주유소,경기도,부천시,경기도 부천시 원미구 길주로 387 (춘의동),,,37.5037308197,126.7855031171,GS,,,2024-08-06,3860000,경기도 부천시
프로Self주유소,경기도,부천시,경기도 부천시 원미구 부천로 161 (춘의동),,,37.49866118,126.7857042,S-Oil,,,2024-08-06,3860000,경기도 부천시
KH에너지(주)직영내동주유소,경기도,부천시,경기도 부천시 오정구 수도로 201 (내동),,,37.51996181,126.7870123,GS,,,2024-08-06,3860000,경기도 부천시
서해주유소,경기도,부천시,경기도 부천시 오정구 벌말로 8 (삼정동),,,37.5322994453,126.7612412,SK,,,2024-08-06,3860000,경기도 부천시
작동주유소,경기도,부천시,경기도 부천시 오정구 역곡로 293 (작동),,,37.51109181,126.8119429,현대,,,2024-08-06,3860000,경기도 부천시
사계절주유소,경기도,부천시,경기도 부천시 오정구 봉오대로 278 (오정동),,,37.53171759,126.7917443,SK,,,2024-08-06,3860000,경기도 부천시
수현주유소,경기도,부천시,경기도 부천시 오정구 봉오대로 494 (고강동),,,37.53694629,126.8149102,기타,,,2024-08-06,3860000,경기도 부천시
(주)자연에너지 명품주유소,경기도,부천시,"경기도 부천시 오정구 벌말로 143, 명품주유소 (대장동)",,,37.54433068,126.7644949,현대,,,2024-08-06,3860000,경기도 부천시
부광주유소,경기도,부천시,경기도 부천시 오정구 벌말로 87 (대장동),,,37.53955522,126.7626867319,현대,,,2024-08-06,3860000,경기도 부천시
케이에너지(주) 계남주유소,경기도,부천시,경기도 부천시 원미구 길주로 640 (춘의동),,,37.5057411,126.8133910882,기타,,,2024-08-06,3860000,경기도 부천시
원미주유소,경기도,부천시,경기도 부천시 원미구 원미로 148 (원미동),,,37.4957196797,126.7918789195,SK,,,2024-08-06,3860000,경기도 부천시
(주)유카스에너지 상동 SELF,경기도,부천시,경기도 부천시 원미구 부일로 274 (상동),,,37.4879902,126.7604492,SK,,,2024-08-06,3860000,경기도 부천시
삼미상사(주)부천제일주유소,경기도,부천시,경기도 부천시 오정구 소사로 782 (원종동),,,37.52587312,126.8052216,SK,,,2024-08-06,3860000,경기도 부천시
역곡역주유소,경기도,부천시,경기도 부천시 소사구 경인로 463 (괴안동),,,37.48266978,126.8072514,S-Oil,,,2024-08-06,3860000,경기도 부천시
SK에너지(주) 삼정주유소,경기도,부천시,경기도 부천시 오정구 중동로 447 (삼정동),,,37.5199567296,126.7694931393,S-Oil,,,2024-08-06,3860000,경기도 부천시
주식회사 역곡주유소,경기도,부천시,경기도 부천시 원미구 부일로 820 (역곡동),,,37.48996338,126.8192345,GS,,,2024-08-06,3860000,경기도 부천시
비케이대명,경기도,부천시,경기도 부천시 오정구 역곡로 449 (고강동),,,37.52487407,126.815507,S-Oil,,,2024-08-06,3860000,경기도 부천시
우일주유소,경기도,부천시,경기도 부천시 원미구 원미로 224 (춘의동),,,37.5023357712,126.7943562918,S-Oil,,,2024-08-06,3860000,경기도 부천시
동우주유소,경기도,부천시,경기도 부천시 오정구 삼작로 151 (내동),,,37.52037949,126.7779513,SK,,,2024-08-06,3860000,경기도 부천시
약대주유소,경기도,부천시,경기도 부천시 오정구 신흥로 365 (내동),,,37.5181015444,126.7749658,SK,,,2024-08-06,3860000,경기도 부천시
오정주유소,경기도,부천시,경기도 부천시 오정구 오정로 234 (오정동),,,37.5285847865,126.7852093239,S-Oil,,,2024-08-06,3860000,경기도 부천시
SK에너지(주) 복사골주유소,경기도,부천시,경기도 부천시 소사구 경인로 36 (송내동),,,37.4832320458,126.7593105071,SK,,,2024-08-06,3860000,경기도 부천시
남항주유소,부산광역시,영도구,부산광역시 영도구 남항서로 96,부산광역시 영도구 남항동2가 26,051-416-0904,35.089067,129.036454,SK,,,2024-08-05,3280000,부산광역시 영도구
태종대온천주유소,부산광역시,영도구,부산광역시 영도구 태종로 806-1,부산광역시 영도구 동삼동 979-6,051-405-2530,35.064618,129.080601,SK,,,2024-08-05,3280000,부산광역시 영도구
㈜태종에너지 청학주유소,부산광역시,영도구,부산광역시 영도구 태종로 376,부산광역시 영도구 청학동 32-3,051-414-7279,35.093562,129.064823,SK,,,2024-08-05,3280000,부산광역시 영도구
태종로주유소,부산광역시,영도구,부산광역시 영도구 태종로 290,부산광역시 영도구 청학동 346,051-412-5155,35.097853,129.057722,SK,,,2024-08-05,3280000,부산광역시 영도구
영선주유소,부산광역시,영도구,부산광역시 영도구 영선대로 63,부산광역시 영도구영선동3가 37-1,051-418-0041,35.086771,129.041194,현대,,,2024-08-05,3280000,부산광역시 영도구
동현주유소,부산광역시,영도구,부산광역시 영도구 해양로 212,부산광역시 영도구 동삼동 201-16,051-405-5170,35.087171,129.072532,SK,,,2024-08-05,3280000,부산광역시 영도구
세기상사㈜ 대성주유소,부산광역시,영도구,부산광역시 해양로 128,부산광역시 영도구 청학동 1-74,051-412-5189,35.093441,129.067833,S-Oil,,,2024-08-05,3280000,부산광역시 영도구
㈜나부코 직영 우원주유소,부산광역시,영도구,부산광역시 태종로 181,부산광역시 영도구 봉래동4가 9-1,051-418-7600,35.094763,129.047761,SK,,,2024-08-05,3280000,부산광역시 영도구
해양특구주유소,부산광역시,영도구,부산광역시 해양로 270,부산광역시 영도구 동삼동 175-23,051-404-5189,35.084238,129.077022,GS,,,2024-08-05,3280000,부산광역시 영도구
대통주유소,경상남도,창원시,경상남도 창원시 의창구 북면 화천로 46,,,35.30003949,128.6020327,SK,,,2024-07-31,5670000,경상남도 창원시
광신직영(태광셀프),경상남도,창원시,"경상남도 창원시 의창구 서상로 14, 태광셀프주유소 (서상동)",,,35.2622604,128.6149076,S-Oil,,,2024-07-31,5670000,경상남도 창원시
미창주유소,경상남도,창원시,경상남도 창원시 의창구 북면 구룡로 15-66,,,35.28896689,128.6101136,알뜰,,,2024-07-31,5670000,경상남도 창원시
극동유화(주) 아바타주유소(의창),경상남도,창원시,경상남도 창원시 의창구 무역로 467 (팔용동),,,35.22149352,128.6330609,S-Oil,,,2024-07-31,5670000,경상남도 창원시
(주)정일주유소,경상남도,창원시,경상남도 창원시 의창구 창원대로18번길 6-8 (팔용동),,,35.25431245,128.6056018,GS,,,2024-07-31,5670000,경상남도 창원시
지에스칼텍스(주)천진셀프주유소,경상남도,창원시,경상남도 창원시 의창구 의창대로 396 (도계동),,,35.26616434,128.6391813,GS,,,2024-07-31,5670000,경상남도 창원시
GS무안점주유소,경상남도,창원시,경상남도 창원시 의창구 대산면 모산길 23,,,35.35337114,128.7104785,GS,,,2024-07-31,5670000,경상남도 창원시
정목에너지주식회사,경상남도,창원시,경상남도 창원시 의창구 사화로 252 (팔용동),,,35.24472397,128.6308281,S-Oil,,,2024-07-31,5670000,경상남도 창원시
초원 제2주유소,경상남도,창원시,경상남도 창원시 의창구 대산면 진산대로 636,,,35.35685645,128.7101143,GS,,,2024-07-31,5670000,경상남도 창원시
무곡주유소,경상남도,창원시,경상남도 창원시 의창구 북면 천주로 823,,,35.32686234,128.6017822,SK,,,2024-07-31,5670000,경상남도 창원시
(주)천주산주유소,경상남도,창원시,경상남도 창원시 의창구 정렬대로 119 (동정동),,,35.26398186,128.6088797,GS,,,2024-07-31,5670000,경상남도 창원시
북창원IC주유소,경상남도,창원시,경상남도 창원시 의창구 북면 정렬대로 410,,,35.28745683,128.6119723,현대,,,2024-07-31,5670000,경상남도 창원시
성경주유소,경상남도,창원시,경상남도 창원시 의창구 사화로10번길 33 (팔용동),,,35.25474664,128.6068184,알뜰,,,2024-07-31,5670000,경상남도 창원시
KTX주유소,경상남도,창원시,경상남도 창원시 의창구 의창대로 51-3 (소계동),,,35.2561959,128.6061804,현대,,,2024-07-31,5670000,경상남도 창원시
한국타이어 팔용점 파워주유소,경상남도,창원시,경상남도 창원시 의창구 무역로581번길 56 (팔용동),,,35.23265515,128.6356423,S-Oil,,,2024-07-31,5670000,경상남도 창원시
웰빙주유소,경상남도,창원시,"경상남도 창원시 의창구 평산로 108, 웰빙주유소 (팔용동)",,,35.25259628,128.6201803,GS,,,2024-07-31,5670000,경상남도 창원시
대한주유소,경상남도,창원시,경상남도 창원시 의창구 남산로9번길 16 (팔용동),,,35.26067174,128.6126032,현대,,,2024-07-31,5670000,경상남도 창원시
도경주유소,경상남도,창원시,"경상남도 창원시 의창구 천주로56번길 1, 도경주유소 (동정동)",,,35.26684132,128.6163387,SK,,,2024-07-31,5670000,경상남도 창원시
동성주유소,경상남도,창원시,경상남도 창원시 의창구 사화로 306 (팔용동),,,35.24121297,128.6345825,현대,,,2024-07-31,5670000,경상남도 창원시
세강주유소,경상남도,창원시,경상남도 창원시 의창구 읍성로 115 (소답동),,,35.26268533,128.6287823,SK,,,2024-07-31,5670000,경상남도 창원시
(주)봉림주유소,경상남도,창원시,경상남도 창원시 의창구 사림로 57 (사림동),,,35.24709834,128.6788294,GS,,,2024-07-31,5670000,경상남도 창원시
우리주유소,경상남도,창원시,경상남도 창원시 의창구 동읍 의창대로 741,,,35.27389009,128.6728008,GS,,,2024-07-31,5670000,경상남도 창원시
양지주유소,경상남도,창원시,경상남도 창원시 의창구 도계로 92 (도계동),,,35.256743,128.639639,현대,,,2024-07-31,5670000,경상남도 창원시
(주)온누리주유소,경상남도,창원시,경상남도 창원시 의창구 무역로581번길 2 (사화동),,,35.23000627,128.6407207,GS,,,2024-07-31,5670000,경상남도 창원시
대림주유소,경상남도,창원시,경상남도 창원시 의창구 팔용로 501 (팔용동),,,35.26024523,128.6172176,알뜰,,,2024-07-31,5670000,경상남도 창원시
명곡셀프주유소,경상남도,창원시,경상남도 창원시 의창구 태복산로 7 (도계동),,,35.25276927,128.639411,S-Oil,,,2024-07-31,5670000,경상남도 창원시
신촌주유소,경상남도,창원시,"경상남도 창원시 의창구 북면 천주로 980, SK신촌주유소",,,35.3403561,128.6010245,SK,,,2024-07-31,5670000,경상남도 창원시
모암주유소,경상남도,창원시,"경상남도 창원시 의창구 동읍 동읍로 195, 현대오일뱅크 모암주유소",,,35.29235888,128.6751592,현대,,,2024-07-31,5670000,경상남도 창원시
금영오일(주) 탑셀프주유소,경상남도,창원시,경상남도 창원시 의창구 우곡로 219 (명서동),,,35.23911686,128.6483771,현대,,,2024-07-31,5670000,경상남도 창원시
